dataset,platform,split,label,text,context,text_clean,context_clean,n_chars,n_words,n_sentences,avg_word_len,n_exclam,n_question,n_ellipsis,n_repeat_punct,n_allcaps_words,allcaps_ratio,n_emoji,n_elongation,n_scare_quotes,n_urls,n_mentions,n_hashtags,n_interjections,starts_with_interjection,context_n_words,has_context,en_score,is_english,lang_method
tweeteval_irony,twitter,train,0,Do you use Instagram? Well get 100 free followers at -- No.,,Do you use Instagram? Well get 100 free followers at -- No.,,59,10,2,4.1,0,1,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,Some people just don't listen..Ah well guess they'll learn the hard way,,Some people just don't listen..Ah well guess they'll learn the hard way,,71,13,1,4.461538461538462,0,0,1,1,0,0.0,0,0,0,0,0,0,2,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,One of my favourite things about going to fanshawe is walking to the Z building,,One of my favourite things about going to fanshawe is walking to the Z building,,79,15,1,4.333333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,I give people a break 2 say that without my supporting cast that none of my works would of made it is tosh. Did nobody get #Extras,,I give people a break 2 say that without my supporting cast that none of my works would of made it is tosh. Did nobody get Extras,,131,26,1,3.8846153846153846,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,I was being considerate about this issue N didn't care what I did. But now I'm taking my position back and I don't give a damn wht u think.,,I was being considerate about this issue N didn't care what I did. But now I'm taking my position back and I don't give a damn wht u think.,,139,29,2,3.7586206896551726,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,@user @user I can sign you in as my guest....,,<USER> <USER> I can sign you in as my guest....,,51,10,1,3.0,0,0,1,1,2,0.2,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,It's a comforting thought:every tax payer will b reminded of #OCARE being rammed in2 law when answering questions on 2014 tax forms,,It's a comforting thought:every tax payer will b reminded of OCARE being rammed in2 law when answering questions on 2014 tax forms,,132,22,1,4.681818181818182,0,0,0,0,1,0.045454545454545456,0,0,0,0,0,0,0,False,0,False,0.8886363636363637,True,heuristic-high
tweeteval_irony,twitter,train,0,It's currently Fair and 4℃ outside.,,It's currently Fair and 4°C outside.,,36,6,1,4.666666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7958333333333334,True,heuristic-high
tweeteval_irony,twitter,train,1,@user did your python tweeter send that?,,<USER> did your python tweeter send that?,,43,7,1,4.571428571428571,0,1,0,0,1,0.14285714285714285,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,"Spiky popularity of the name ""Spike"" in the U.S. RT @user Baby name . #dataviz Source:",,"Spiky popularity of the name ""Spike"" in the U.S. RT <USER> Baby name . dataviz Source:",,90,16,3,3.9375,0,0,0,0,2,0.125,0,0,1,0,0,0,0,False,0,False,0.86875,True,heuristic-high
tweeteval_irony,twitter,train,0,@user |do 4 fans!|http://t.co/TVgJXJy9DH|SmartPhone APP PAYS you & YOUR FANS!!|See-http://t.co/AlppO5hIe5 |Go 2:,,<USER> |do 4 fans!| <URL> APP PAYS you & YOUR FANS!!|See- <URL> |Go 2:,,74,12,2,3.25,3,0,0,1,7,0.5833333333333334,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,"Off in to town to get a bday prezzy, how rude to have a birthday in Xmas week #BusyBee",,"Off in to town to get a bday prezzy, how rude to have a birthday in Xmas week BusyBee",,87,19,1,3.473684210526316,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,now  in the MALLS! TAKE YEARS OFF YOUR SKIN! SEACRET Minerals from the Dead Sea!!!,,now in the MALLS! TAKE YEARS OFF YOUR SKIN! SEACRET Minerals from the Dead Sea!!!,,82,15,3,4.133333333333334,5,0,0,1,7,0.4666666666666667,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,@user Even you have to think the Religious Freedom Restoration Act in Michigan is ridiculous.,,<USER> Even you have to think the Religious Freedom Restoration Act in Michigan is ridiculous.,,96,15,1,5.133333333333334,0,0,0,0,1,0.06666666666666667,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,celebs takes drastic measures to look good...  #whoops #CelebrityLeakedPhotos,,celebs takes drastic measures to look good... whoops CelebrityLeakedPhotos,,79,9,1,7.0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
tweeteval_irony,twitter,train,0,There's always that one friend to motivate and make you feel better. El7amdellah 3la wjoodch fe 7ayaty yaa dctortna el jameela <3 @user,,There's always that one friend to motivate and make you feel better. El7amdellah 3la wjoodch fe 7ayaty yaa dctortna el jameela <3 <USER>,,138,23,1,4.608695652173913,0,0,0,0,1,0.043478260869565216,0,0,0,0,0,0,0,False,0,False,0.916304347826087,True,heuristic-high
tweeteval_irony,twitter,train,0,"@user aww bless ya. Enjoy your break babe, yeah it was great thanks.. Finally recovering from it. How's Ya tash going? 😘",,"<USER> aww bless ya. Enjoy your break babe, yeah it was great thanks.. Finally recovering from it. How's Ya tash going? 😘",,123,21,4,4.333333333333333,0,1,1,1,1,0.047619047619047616,1,0,0,0,0,0,2,False,0,False,0.8583333333333334,True,heuristic-high
tweeteval_irony,twitter,train,1,Let's all do only squats and deadlifts until we hurt ourselves --really really good trainers #fitnessmotivation,,Let's all do only squats and deadlifts until we hurt ourselves --really really good trainers fitnessmotivation,,112,16,1,5.8125,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,@user Did I really need to put a  hashtag? Oh dear!,,<USER> Did I really need to put a hashtag? Oh dear!,,54,11,2,3.3636363636363638,1,1,0,0,1,0.09090909090909091,0,0,0,0,0,0,1,False,0,False,1.0,True,heuristic-high
