dataset,platform,split,label,text,context,n_context_turns,text_clean,context_clean,n_chars,n_words,n_sentences,avg_word_len,n_exclam,n_question,n_ellipsis,n_repeat_punct,n_allcaps_words,allcaps_ratio,n_emoji,n_elongation,n_scare_quotes,n_urls,n_mentions,n_hashtags,n_interjections,starts_with_interjection,context_n_words,has_context,en_score,is_english,lang_method
figlang_twitter,twitter,train,1,@USER @USER Enjoying the of this #citation : paywall exclusion has always been a major hindrance to tackling climate change denial #agnotology #ClimateEmergency,"I get a lot of questions about "" are we at a tipping point with climate change ? "" ( 98 % of the questions are from my father ) . I normally say "" there's no evidence that we are "" and "" we won't know for sure until a while after we pass it "" . || @USER You might like this paper about detecting big transitions before they happen <URL>",2,<USER> <USER> Enjoying the of this citation : paywall exclusion has always been a major hindrance to tackling climate change denial agnotology ClimateEmergency,"I get a lot of questions about "" are we at a tipping point with climate change ? "" ( 98 % of the questions are from my father ) . I normally say "" there's no evidence that we are "" and "" we won't know for sure until a while after we pass it "" . || <USER> You might like this paper about detecting big transitions before they happen <URL>",169,22,1,6.0,0,0,0,0,2,0.09090909090909091,0,0,0,0,0,0,0,False,59,True,0.9681818181818183,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER For that you would get serious jail time .,There are starving children in the world who could use the help but yeah donate to the giant abortion conglomerate … <URL> || @USER @USER it's the upside down ... loveathon for killing unborn kids ... should I love some dogs by running them over ?,2,<USER> <USER> <USER> For that you would get serious jail time .,There are starving children in the world who could use the help but yeah donate to the giant abortion conglomerate ... <URL> || <USER> <USER> it's the upside down ... loveathon for killing unborn kids ... should I love some dogs by running them over ?,69,11,1,4.090909090909091,0,0,0,0,3,0.2727272727272727,0,0,0,0,0,0,0,False,41,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER Shows how much the poor bloke needed a holiday : he wasn't even thinking straight,"@USER Can you please have your press office call me , or call me yourself ? Naomirwolf on Skype . I ’ d like to ask why the PM did not accept offered help w fires from France , Canada , US , NZ or Micronesia . I ’ m available all day tomorrow . Thank you . || @USER @USER @USER Did you know help was first offered in November , & scornfully dismissed as unnecessary before #ScottyfromMarketing went on his Hawaiian holiday ?",2,<USER> <USER> <USER> Shows how much the poor bloke needed a holiday : he wasn't even thinking straight,"<USER> Can you please have your press office call me , or call me yourself ? Naomirwolf on Skype . I ' d like to ask why the PM did not accept offered help w fires from France , Canada , US , NZ or Micronesia . I ' m available all day tomorrow . Thank you . || <USER> <USER> <USER> Did you know help was first offered in November , & scornfully dismissed as unnecessary before ScottyfromMarketing went on his Hawaiian holiday ?",108,17,1,4.588235294117647,0,0,0,0,3,0.17647058823529413,0,0,0,0,0,0,0,False,72,True,0.9073529411764707,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER You mean like Melania did ? Worked here without the proper visa , then lies about it .",#Election2016 News : Trump : I ’ m Going To Deport Or Jail Three Million Undocumented Immigrants <URL> || @USER they shouldn't have come here illegally in the first place .,2,"<USER> <USER> You mean like Melania did ? Worked here without the proper visa , then lies about it .",Election2016 News : Trump : I ' m Going To Deport Or Jail Three Million Undocumented Immigrants <URL> || <USER> they shouldn't have come here illegally in the first place .,104,17,2,4.352941176470588,0,1,0,0,2,0.11764705882352941,0,0,0,0,0,0,0,False,27,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER No more than the words "" crooked "" , "" collaborate "" or #TraitorInChief","The "" Intelligence "" briefing on so-called "" Russian hacking "" was delayed until Friday , perhaps more time needed to build a case . Very strange ! || @USER What's "" strange "" is that you put "" intelligence "" in quotations ... like you don't understand the word "" intelligence "" .",2,"<USER> <USER> No more than the words "" crooked "" , "" collaborate "" or TraitorInChief","The "" Intelligence "" briefing on so-called "" Russian hacking "" was delayed until Friday , perhaps more time needed to build a case . Very strange ! || <USER> What's "" strange "" is that you put "" intelligence "" in quotations ... like you don't understand the word "" intelligence "" .",90,11,1,5.454545454545454,0,0,0,0,2,0.18181818181818182,0,0,2,0,0,0,0,False,39,True,0.9681818181818183,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER I can't believe they traded for that guy ! Gave up way too much .,I am old enough to remember when Kenny Vaccaro was a free agent last year and the Cowboys didn't think he was good enough to help them at safety . They claimed they liked their safeties better and he was just a box guy || @USER Have the Cowboys ever like a safety other than Heath and Woodson ?,2,<USER> <USER> <USER> I can't believe they traded for that guy ! Gave up way too much .,I am old enough to remember when Kenny Vaccaro was a free agent last year and the Cowboys didn't think he was good enough to help them at safety . They claimed they liked their safeties better and he was just a box guy || <USER> Have the Cowboys ever like a safety other than Heath and Woodson ?,92,16,2,3.8125,1,0,0,0,3,0.1875,0,0,0,0,0,0,0,False,56,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER of Mizzou fans worry about KU Football because they have nothing to speak about w / their team,The best part about the kU game today is how upset that Texas was that they lost to kU . Hilarious . || @USER my fav part is their fans hypocrisy . Goal post yea . Rush the court ? No . Losers .,2,<USER> <USER> <USER> of Mizzou fans worry about KU Football because they have nothing to speak about w / their team,The best part about the kU game today is how upset that Texas was that they lost to kU . Hilarious . || <USER> my fav part is their fans hypocrisy . Goal post yea . Rush the court ? No . Losers .,121,20,1,4.4,0,0,0,0,4,0.2,0,0,0,0,0,0,0,False,36,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER @USER says the guy who declared there's no evidence , then asked to peer review it .","@USER @USER @USER what he's saying is , "" Facts are silly . "" It's the new denial state . || @USER @USER @USER None have been presented here . Just a whole lot of confirmation bias .",2,"<USER> <USER> <USER> says the guy who declared there's no evidence , then asked to peer review it .","<USER> <USER> <USER> what he's saying is , "" Facts are silly . "" It's the new denial state . || <USER> <USER> <USER> None have been presented here . Just a whole lot of confirmation bias .",105,17,1,4.294117647058823,0,0,0,0,3,0.17647058823529413,0,0,0,0,0,0,0,False,30,True,0.9588235294117647,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER A farewell address and the last scheduled conference are two different things :|,White House spokesman says U . S . President Barack Obama will hold his final news conference on Wednesday || @USER how many final speeches will this idiot give .,2,<USER> <USER> A farewell address and the last scheduled conference are two different things :|,White House spokesman says U . S . President Barack Obama will hold his final news conference on Wednesday || <USER> how many final speeches will this idiot give .,98,14,1,5.285714285714286,0,0,0,0,2,0.14285714285714285,0,0,0,0,0,0,0,False,26,True,0.9625,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER Give every child a jar of jelly beans . The ones that horde them to themselves identify as Conservatives and they are NOT to be made fun of OK ! The ones that share with others are Liberals and they are fair game for teasing regardless of age !,“ Activist ” Greta Thunberg named TIME magazine “ person of the year . ” Anyone know what she did besides skip school and throw a tantrum ? || @USER Can I get a list . Which minors are we allowed to openly insult and which ones are we not even allowed to speak the names of ?,2,<USER> <USER> Give every child a jar of jelly beans . The ones that horde them to themselves identify as Conservatives and they are NOT to be made fun of OK ! The ones that share with others are Liberals and they are fair game for teasing regardless of age !,""" Activist "" Greta Thunberg named TIME magazine "" person of the year . "" Anyone know what she did besides skip school and throw a tantrum ? || <USER> Can I get a list . Which minors are we allowed to openly insult and which ones are we not even allowed to speak the names of ?",262,48,3,4.1875,2,0,0,0,4,0.08333333333333333,0,0,0,0,0,0,1,False,49,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER These women completely lack attractive feminine features . Why do most feminists resemble men ? _,"As our Canadian women poliiticians "" "" pander to Islamic principles ! LePen is showing her feminine side & saying no . … <URL> || @USER @USER Our women politicians definitely pandering for ethnic votes ! <URL>",2,<USER> <USER> <USER> These women completely lack attractive feminine features . Why do most feminists resemble men ? _,"As our Canadian women poliiticians "" "" pander to Islamic principles ! LePen is showing her feminine side & saying no . ... <URL> || <USER> <USER> Our women politicians definitely pandering for ethnic votes ! <URL>",124,16,2,5.6875,0,1,0,0,3,0.1875,0,0,0,0,0,0,0,False,29,True,0.8140625,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER It was also checked to eliminate the same synonyms .,"Is there / Was there really a report in the first place ? Possibilities : 1 Nothing new at all 2 A few are state secrets 3 Couldn't risk alienating relatives or donors 4 There are no presscon venues available 5 We'd all be confused by the report 6 She's confused by her report <URL> || @USER The purported "" report , "" formerly touted as an "" exposé , "" must have been prepared and re-drafted too many times by her staff into a form that no longer makes sense . Thus , the earthquake-related postponement to make way for a new five-page draft she can digest on her own .",2,<USER> <USER> It was also checked to eliminate the same synonyms .,"Is there / Was there really a report in the first place ? Possibilities : 1 Nothing new at all 2 A few are state secrets 3 Couldn't risk alienating relatives or donors 4 There are no presscon venues available 5 We'd all be confused by the report 6 She's confused by her report <URL> || <USER> The purported "" report , "" formerly touted as an "" exposé , "" must have been prepared and re-drafted too many times by her staff into a form that no longer makes sense . Thus , the earthquake-related postponement to make way for a new five-page draft she can digest on her own .",70,11,1,4.545454545454546,0,0,0,0,2,0.18181818181818182,0,0,0,0,0,0,0,False,96,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER Nope :( Looks like I deleted Dropbox from my phone due to storage issues,Friends ! Is there any way I can recover deleted pictures from an Android ? ! || @USER if you have auto back up to Dropbox enabled they'll still be there,2,<USER> Nope :( Looks like I deleted Dropbox from my phone due to storage issues,Friends ! Is there any way I can recover deleted pictures from an Android ? ! || <USER> if you have auto back up to Dropbox enabled they'll still be there,81,14,1,4.357142857142857,0,0,0,0,1,0.07142857142857142,0,0,0,0,0,0,0,False,27,True,0.9625,True,heuristic-high
figlang_twitter,twitter,train,1,. @USER @USER I like to leave fragments lying about for others to find and identify !,"I now expect , as HRC moves past 2.1 million vote lead , that Donald will cede the Presidency to her , like the gracious gentleman he is . || @USER @USER Hi missjanet . Ho r u & Sir Garp ? I think guy forgot his",2,. <USER> <USER> I like to leave fragments lying about for others to find and identify !,"I now expect , as HRC moves past 2.1 million vote lead , that Donald will cede the Presidency to her , like the gracious gentleman he is . || <USER> <USER> Hi missjanet . Ho r u & Sir Garp ? I think guy forgot his",91,15,2,4.333333333333333,1,0,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,False,38,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER so now we just have the biggest elitist of all running the country ...,"First woman to run for President was more experienced , qualified , won 3 debates & 2 million more votes but was denied the job . #IronNotGlass || @USER I don't want the elites from California and NY running this country . That is why the Electoral College vote is in place .",2,<USER> <USER> so now we just have the biggest elitist of all running the country ...,"First woman to run for President was more experienced , qualified , won 3 debates & 2 million more votes but was denied the job . IronNotGlass || <USER> I don't want the elites from California and NY running this country . That is why the Electoral College vote is in place .",88,15,1,4.133333333333334,0,0,1,1,2,0.13333333333333333,0,0,0,0,0,0,0,False,44,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"Dudes dressed to the nine will cry "" gold-digger "" if women pursued / assumed they have big-money .",Once the human population grasps women enhancing their looks via outfit & makeup isn't to solely attract men / grounds … <URL> || Women are sexually objectified / harassed in burkas and sweatsuits . Is the struggle that real to find a woman attractive w / o doing the most ?,2,"Dudes dressed to the nine will cry "" gold-digger "" if women pursued / assumed they have big-money .",Once the human population grasps women enhancing their looks via outfit & makeup isn't to solely attract men / grounds ... <URL> || Women are sexually objectified / harassed in burkas and sweatsuits . Is the struggle that real to find a woman attractive w / o doing the most ?,99,17,1,4.411764705882353,0,0,0,0,0,0.0,0,0,1,0,0,0,0,False,43,True,0.9588235294117647,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER got a car ? using mobile phone and computer ? then whinging about coal ... your lifestyle is powered by petroleum mate ... yet you don't say no to computers ...,"Pity the poor #Australians , their country ablaze , and their rotten @USER saying , “ This is not the time to talk about Climate Change . We have to grow our economy . ” What an idiot . What good is an economy in an uninhabitable country ? Lead , you fuckwit ! ! || @USER @USER Thanks for the straight talk . Our PM ( #NotMyPM ) is trying to spin that this is normal fire behaviour so he can carry on selling coal . We have over 20 dead , many missing , 1000s of houses burnt . #AustraliaBushfires is what 1 degrees warming looks like . We're headed for 3 degrees <URL>",2,<USER> <USER> <USER> got a car ? using mobile phone and computer ? then whinging about coal ... your lifestyle is powered by petroleum mate ... yet you don't say no to computers ...,"Pity the poor Australians , their country ablaze , and their rotten <USER> saying , "" This is not the time to talk about Climate Change . We have to grow our economy . "" What an idiot . What good is an economy in an uninhabitable country ? Lead , you fuckwit ! ! || <USER> <USER> Thanks for the straight talk . Our PM ( NotMyPM ) is trying to spin that this is normal fire behaviour so he can carry on selling coal . We have over 20 dead , many missing , 1000s of houses burnt . AustraliaBushfires is what 1 degrees warming looks like . We're headed for 3 degrees <URL>",187,29,5,4.517241379310345,0,2,3,3,3,0.10344827586206896,0,0,0,0,0,0,0,False,92,True,0.9818965517241379,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER there isn't any . He knows that . That was the point . Check out a man's life b4 assuming u know him ffs,My last tweet got many nice responses but too many had an anti-semitic tinge which is toxic for the health & esteem of our beloved country . || @USER Whats the Difference between Racism and Anti-Semitisim ? Please enlighten me ?,2,<USER> <USER> there isn't any . He knows that . That was the point . Check out a man's life b4 assuming u know him ffs,My last tweet got many nice responses but too many had an anti-semitic tinge which is toxic for the health & esteem of our beloved country . || <USER> Whats the Difference between Racism and Anti-Semitisim ? Please enlighten me ?,122,23,3,3.6956521739130435,0,0,0,0,2,0.08695652173913043,0,0,0,0,0,0,0,False,38,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER some #TuamBabies maybe alive yet in its place #PPSellBabyParts instead which #repealthe8th support,"#TuamBabies My heart is beating out of my chest . || I took a lot of abuse from so-called "" pro-life "" people about #TuamBabies . They said I was "" peddling a lie . "" <URL>",2,<USER> <USER> some TuamBabies maybe alive yet in its place PPSellBabyParts instead which repealthe8th support,"TuamBabies My heart is beating out of my chest . || I took a lot of abuse from so-called "" pro-life "" people about TuamBabies . They said I was "" peddling a lie . "" <URL>",119,16,1,5.625,0,0,0,0,2,0.125,0,0,0,0,0,0,0,False,31,True,0.86875,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER Lucky you got that citizenship sorted out , next offense they might throw you out","No but the idea that the racist Dixiecrats became Republicans totally has <URL> || @USER Irrelevant since Nixon . Southern strategy is real . You've only been in US since college , managed to get indicted though . sad !",2,"<USER> <USER> Lucky you got that citizenship sorted out , next offense they might throw you out","No but the idea that the racist Dixiecrats became Republicans totally has <URL> || <USER> Irrelevant since Nixon . Southern strategy is real . You've only been in US since college , managed to get indicted though . sad !",99,16,1,4.625,0,0,0,0,2,0.125,0,0,0,0,0,0,0,False,34,True,0.978125,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER It always amuses me greatly how trans want people to accept them for who they are , yet can ’ t even accept themselves for who they are ! #hypocrites #stunningandbrave","Men are always a threat to women . Especially white men ... unless they identify as women , of course . Then the whole thing becomes woke AF and women need to STFU and stop being so bloody transphobic . <URL> || As a man , I recognised I was a constant threat to women . Now that I self ID as a woman , I am no threat at all . In fact the roles have reversed and it is bigoted TERFs who are the danger to me . What if I end my life due to transphobic lesbians rejecting me ? My struggle is real .",2,"<USER> <USER> It always amuses me greatly how trans want people to accept them for who they are , yet can ' t even accept themselves for who they are ! hypocrites stunningandbrave","Men are always a threat to women . Especially white men ... unless they identify as women , of course . Then the whole thing becomes woke AF and women need to STFU and stop being so bloody transphobic . <URL> || As a man , I recognised I was a constant threat to women . Now that I self ID as a woman , I am no threat at all . In fact the roles have reversed and it is bigoted TERFs who are the danger to me . What if I end my life due to transphobic lesbians rejecting me ? My struggle is real .",187,31,1,4.548387096774194,1,0,0,0,2,0.06451612903225806,0,0,0,0,0,0,0,False,95,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER But but ... they also Rx Sglt 2i and or Dpp 4i So high carb ok .,This is how a typical South Indian High Carb meals spikes . Had to attend a family function & had to take high carb breakfast + Lunch . This is how most diagnosed / undiagnosed T2d will suffer without knowing . Traditional foods only . Freestyle Libre with Glimp for the reading <URL> || @USER @USER @USER Just about shows - meter NEVER LIES . To all those doctors / dieticians who shout their lungs out favouring traditional breakfast is wholesome and ideal - HACE YOU TESTED ? Or do you blindly follow your mugged up recitation that you did to pass your medical exams .,2,<USER> <USER> <USER> But but ... they also Rx Sglt 2i and or Dpp 4i So high carb ok .,This is how a typical South Indian High Carb meals spikes . Had to attend a family function & had to take high carb breakfast + Lunch . This is how most diagnosed / undiagnosed T2d will suffer without knowing . Traditional foods only . Freestyle Libre with Glimp for the reading <URL> || <USER> <USER> <USER> Just about shows - meter NEVER LIES . To all those doctors / dieticians who shout their lungs out favouring traditional breakfast is wholesome and ideal - HACE YOU TESTED ? Or do you blindly follow your mugged up recitation that you did to pass your medical exams .,91,18,2,3.0,0,0,1,1,3,0.16666666666666666,0,0,0,0,0,0,1,False,93,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER Fan fact : The station is on the Isle of Dogs . #ironic #alanismorrisettemoment,I have now been publicly dissed by Lord Black . My work on this good earth is done . <URL> || @USER You mean Lord Black of a moderately used LRT stop - er I mean Crossharbour .,2,<USER> Fan fact : The station is on the Isle of Dogs . alanismorrisettemoment,I have now been publicly dissed by Lord Black . My work on this good earth is done . <URL> || <USER> You mean Lord Black of a moderately used LRT stop - er I mean Crossharbour .,83,12,1,5.0,0,0,0,0,1,0.08333333333333333,0,0,0,0,0,0,0,False,33,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"When the Girls who worship Ravana & propagate anarchy saw Ravana in real life , forgot their revolution for anarchy went to police",Moral policing commies turned to their own ilks . alt leftist girl named as ' Janaki Ravan ' in FB got the taste of the commie moral policing . || RW is sympathising with the alt left as SFI beat them . Did any of the alt left ( liberals ) condemn the brutal killings of Hindus in Kerala ?,2,"When the Girls who worship Ravana & propagate anarchy saw Ravana in real life , forgot their revolution for anarchy went to police",Moral policing commies turned to their own ilks . alt leftist girl named as ' Janaki Ravan ' in FB got the taste of the commie moral policing . || RW is sympathising with the alt left as SFI beat them . Did any of the alt left ( liberals ) condemn the brutal killings of Hindus in Kerala ?,130,21,1,5.0476190476190474,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,53,True,0.9416666666666667,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER Yup . If that happened in Game 6 , this conversation wouldn't be happening .",29 points in the first half for Kevin Durant . His most since he scored 30 in Oracle a few years back as a member of the Thunder . Weird . || @USER Wish the dude had played with this much gumption in the final moments of Game 6 in the Western Conference finals .,2,"<USER> <USER> Yup . If that happened in Game 6 , this conversation wouldn't be happening .",29 points in the first half for Kevin Durant . His most since he scored 30 in Oracle a few years back as a member of the Thunder . Weird . || <USER> Wish the dude had played with this much gumption in the final moments of Game 6 in the Western Conference finals .,94,13,2,5.076923076923077,0,0,0,0,2,0.15384615384615385,0,0,0,0,0,0,0,False,47,True,0.9865384615384616,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER I dont know guys . The guy with 2000 atbats hasn't had enough time in the show to reveal his true colors !,"Watch the people that try to spin this Mazara deal as a good one for the #WhiteSox . These people aren ’ t your friends , Sox fans . This is a typical , sh * tty , bottom-basement Sox move || @USER He is the EPITOME of an avg player in EVERY way ! ! ! No upside ! No downside ! 1.8 career WAR in FOUR seasons ! ! ! A nothing burger !",2,<USER> <USER> I dont know guys . The guy with 2000 atbats hasn't had enough time in the show to reveal his true colors !,"Watch the people that try to spin this Mazara deal as a good one for the WhiteSox . These people aren ' t your friends , Sox fans . This is a typical , sh * tty , bottom-basement Sox move || <USER> He is the EPITOME of an avg player in EVERY way ! ! ! No upside ! No downside ! 1.8 career WAR in FOUR seasons ! ! ! A nothing burger !",124,22,2,3.909090909090909,1,0,0,0,2,0.09090909090909091,0,0,0,0,0,0,0,False,60,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER And coons are brown & black & wear a mask ... You ppl are idiots no able to see the of this,"When an actor who has probably suffered discrimination for skin color decides to belittle others because of skin co … <URL> || @USER @USER @USER Lol , Neither is Red but racist idiots call Natives "" RedSkins "" ! Chinese are call Yellow ... Hmmmm !",2,<USER> <USER> <USER> And coons are brown & black & wear a mask ... You ppl are idiots no able to see the of this,"When an actor who has probably suffered discrimination for skin color decides to belittle others because of skin co ... <URL> || <USER> <USER> <USER> Lol , Neither is Red but racist idiots call Natives "" RedSkins "" ! Chinese are call Yellow ... Hmmmm !",118,22,1,3.5,0,0,1,1,3,0.13636363636363635,0,0,0,0,0,0,0,False,38,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER Who uses stops ? Well at least no one here on Twitter ... Lol 😂 🤣 😉,"I'm always wondering the same thing about so many people who post purely about trading psychology & trading quotes ... 😉 I love you Peter , you're a good buddy 👍 <URL> || @USER Don ’ t need a stop loss with little clever regurgitated quotes and the monthly subscriber fees roll in either way - even if you tweet typos constantly .",2,<USER> Who uses stops ? Well at least no one here on Twitter ... Lol 😂 🤣 😉,"I'm always wondering the same thing about so many people who post purely about trading psychology & trading quotes ... 😉 I love you Peter , you're a good buddy 👍 <URL> || <USER> Don ' t need a stop loss with little clever regurgitated quotes and the monthly subscriber fees roll in either way - even if you tweet typos constantly .",76,13,2,3.6923076923076925,0,1,1,1,1,0.07692307692307693,3,0,0,0,0,0,2,False,55,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER I liked that he covered his face with a scarf on way out of court _,Man admits pulling niqab off Muslim woman in Sunderland <URL> || @USER With a facial expression like that he should be forced to wear a burka .,2,<USER> <USER> I liked that he covered his face with a scarf on way out of court _,Man admits pulling niqab off Muslim woman in Sunderland <URL> || <USER> With a facial expression like that he should be forced to wear a burka .,85,17,1,3.4705882352941178,0,0,0,0,2,0.11764705882352941,0,0,0,0,0,0,0,False,25,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER Naive opinion of what the campaign ran . ran on Hope and Change then screwed us,"⚠ RETWEET ⚠ if you agree Rudy Giuliani should be Secretary of State over Mitt Romney ; public apology or not . #tcot … <URL> || @USER @USER Both of them are not what @USER campaigned on , both career politicians . Why are either acceptable ?",2,<USER> <USER> <USER> Naive opinion of what the campaign ran . ran on Hope and Change then screwed us,"⚠ RETWEET ⚠ if you agree Rudy Giuliani should be Secretary of State over Mitt Romney ; public apology or not . tcot ... <URL> || <USER> <USER> Both of them are not what <USER> campaigned on , both career politicians . Why are either acceptable ?",106,18,1,4.166666666666667,0,0,0,0,3,0.16666666666666666,0,0,0,0,0,0,0,False,38,True,0.9902777777777778,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER women strive 2B treated as equals not just housewives & y'all counter w shopping boycott - dumbasses,Thank you @USER happy to b a part of #GrabYourWallet just sent 4 emails 2 online stores including … <URL> || @USER @USER you GO girls - the great tank top boycott of 2016 - affecting exactly 0 change on every level #grababrain,2,<USER> <USER> women strive 2B treated as equals not just housewives & y'all counter w shopping boycott - dumbasses,Thank you <USER> happy to b a part of GrabYourWallet just sent 4 emails 2 online stores including ... <URL> || <USER> <USER> you GO girls - the great tank top boycott of 2016 - affecting exactly 0 change on every level grababrain,118,17,1,5.235294117647059,0,0,0,0,2,0.11764705882352941,0,0,0,0,0,0,0,False,35,True,0.8044117647058824,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER Big fan of asset sales management , but you should keep your sporting / political allegiances to yourself .","I wouldn't normally say anything on this but tomorrow feels unique . It always matters . But it matters more tomorrow . I genuinely think that If you believe in hope , and you believe in a system that is fairer - then , like mine , the "" X "" will be next to Labour tomorrow . 🌹 || @USER Big Courteeners fan but you should keep your political allegiances private .",2,"<USER> <USER> Big fan of asset sales management , but you should keep your sporting / political allegiances to yourself .","I wouldn't normally say anything on this but tomorrow feels unique . It always matters . But it matters more tomorrow . I genuinely think that If you believe in hope , and you believe in a system that is fairer - then , like mine , the "" X "" will be next to Labour tomorrow . 🌹 || <USER> Big Courteeners fan but you should keep your political allegiances private .",125,18,1,5.222222222222222,0,0,0,0,2,0.1111111111111111,0,0,0,0,0,0,0,False,60,True,0.8930555555555555,True,heuristic-high
figlang_twitter,twitter,train,1,The She is afraid to go to #Saudi cos she's anti HEJAB And ( a lot ) of #Moslem_woman #afraid to go to the cos of anti HEJAB @USER,These Saudi women are afraid to go home <URL> <URL> || The irony She is afraid to go to Saudi cos she's anti HEJAB And ( a lot ) of Moslem woman afraid to go to the US cos of anti HEJAB @USER,2,The She is afraid to go to Saudi cos she's anti HEJAB And ( a lot ) of Moslem_woman afraid to go to the cos of anti HEJAB <USER>,These Saudi women are afraid to go home <URL> <URL> || The irony She is afraid to go to Saudi cos she's anti HEJAB And ( a lot ) of Moslem woman afraid to go to the US cos of anti HEJAB <USER>,136,28,1,3.392857142857143,0,0,0,0,3,0.10714285714285714,0,0,0,0,0,0,0,False,40,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER Hey I really think ( not ) that because season 1 is the best thing ever so that he got something better to do .,* BREAKING NEWS * STAR TREK PICARD HAS BEEN RENEWED FOR A SECOND SEASON BEFORE AIRING THE FIRST SEASON . CBS DECLINED TO COMMENT 😂 THIS IS GOING TO BE A SHITSHOW . #STARTREK #STARTREKPICARD <URL> || MICHAEL CHABON WILL NOT BE SHOWRUNNER OF SEASON 2 . 😂,2,<USER> Hey I really think ( not ) that because season 1 is the best thing ever so that he got something better to do .,* BREAKING NEWS * STAR TREK PICARD HAS BEEN RENEWED FOR A SECOND SEASON BEFORE AIRING THE FIRST SEASON . CBS DECLINED TO COMMENT 😂 THIS IS GOING TO BE A SHITSHOW . STARTREK STARTREKPICARD <URL> || MICHAEL CHABON WILL NOT BE SHOWRUNNER OF SEASON 2 . 😂,120,22,1,3.9545454545454546,0,0,0,0,1,0.045454545454545456,0,0,0,0,0,0,0,False,39,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER I forgot the cake and now I'm in the dog house _ _,Family stuff all done . On train from Brum back to the Big Smoke . || @USER yay ! Will have to catch up in the new year . In the mean time I'm off to buy a birthday cake for a dog 😐,2,<USER> I forgot the cake and now I'm in the dog house _ _,Family stuff all done . On train from Brum back to the Big Smoke . || <USER> yay ! Will have to catch up in the new year . In the mean time I'm off to buy a birthday cake for a dog 😐,59,12,1,3.3333333333333335,0,0,0,0,1,0.08333333333333333,0,0,0,0,0,0,0,False,38,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER "" are persons with autism even sentient at all "" :(","Autism research : "" The studies on subjective QoL are mainly focusing on the subjective QoL in family members of someone with ASD . "" || @USER @USER I mean , who cares about the autistic person's QoL ? It's not like autistic people can express opinions .",2,"<USER> <USER> "" are persons with autism even sentient at all "" :(","Autism research : "" The studies on subjective QoL are mainly focusing on the subjective QoL in family members of someone with ASD . "" || <USER> <USER> I mean , who cares about the autistic person's QoL ? It's not like autistic people can express opinions .",69,10,1,4.5,0,0,0,0,2,0.2,0,0,0,0,0,0,0,False,40,True,1.0,True,heuristic-high
